,App,Ver,Date,Notes,Time of Rel,Rel type,Length,Processed Notes,Updatability,Updatability for Major Rel
557,EOBD Facile: OBD 2 Car Scanner,3.3.5,"Nov 23, 2021",- Improvement for Electric cars- Improvement for Renault/Dacia,28.0,Patch,6.0,improvement for Electric car improvement for RenaultDacia,0.6306014381047109,0.8501991203357737
558,EOBD Facile: OBD 2 Car Scanner,3.3.4,"Oct 26, 2021",- Improvement for Toyota vehicle (Lexus and Scion)- Improvement for Land Rover- Improve connexion with ELM327 (ECU 0x41),53.0,Patch,16.0,improvement for Toyota vehicle Lexus and Scion Improvement for Land Rover improve connexion with elm327 ecu 0x41,0.8667727541137459,0.812970780214937
559,EOBD Facile: OBD 2 Car Scanner,3.3.3,"Sep 3, 2021",- Add Transmission data for VAG- Improve performance test,28.0,Patch,9.0,add transmission datum for VAG improve performance test,0.8514768143314405,0.5583087243427323
560,EOBD Facile: OBD 2 Car Scanner,3.3.2,"Aug 6, 2021","- Addition of VAG data in KW1281 protocol (only works with klavkarr)- Addition of data for hybrid or electric vehicles or Stop & Start systems for Ford / Mazda, Peugeot, Jeep / Chrysler vehicles- Fixes an issue when selecting ECU to diagnose",35.0,Patch,36.0,addition of VAG datum in kw1281 protocol only work with klavkarr addition of datum for hybrid or electric vehicle or stop start system for Ford Mazda Peugeot Jeep Chrysler vehicle fix a issue when select ecu to diagnose,0.8653903590779783,0.7700161782033503
561,EOBD Facile: OBD 2 Car Scanner,3.3.1,"Jul 2, 2021","- Solve an issue when displaying number of DTC- Improvement for Suzuki (Engine, Transmission, Service)- Improvement for Land Rover (Transmission)",22.0,Patch,18.0,solve a issue when display number of DTC Improvement for Suzuki Engine Transmission Service Improvement for Land Rover Transmission,0.8637647465395796,0.8862330185682616
562,EOBD Facile: OBD 2 Car Scanner,3.3.0,"Jun 10, 2021",- Solve an issue when selecting ECU to diagnose,15.0,Minor,9.0,solve a issue when select ecu to diagnose,0.7621789985047058,1.0
563,EOBD Facile: OBD 2 Car Scanner,3.2.0,"May 26, 2021",- New icon to select the ECU to diagnose from main screen- Improvement for Honda / Acura- Add data for Peugeot RCZ and 2008,14.0,Minor,22.0,new icon to select the ecu to diagnose from main screen improvement for Honda Acura add datum for Peugeot RCZ and 2008,0.9110941054134137,0.7941790475908415
564,EOBD Facile: OBD 2 Car Scanner,3.1.1,"May 12, 2021",- Improve VAG TP2.0 protocol (only available wth klavkarr)- Add data for Fiat / Alfa Romeo / Jeep Renegade (2.0 Turbo 16V / 2.2 MultiJet 16V),21.0,Patch,24.0,improve VAG tp20 protocol only available wth klavkarr add datum for Fiat Alfa Romeo Jeep Renegade 20 Turbo 16V 22 MultiJet 16v,0.8338977687942506,0.776130482227323
565,EOBD Facile: OBD 2 Car Scanner,3.1.0,"Apr 21, 2021",- Add data for Peugeot 508 I and 3008 I- Improve reading of frozen data,60.0,Minor,14.0,add datum for Peugeot 508 I and 3008 I improve reading of freeze datum,0.4037215081087768,0.4037215081087768
566,EOBD Facile: OBD 2 Car Scanner,3.0.0,"Feb 20, 2021","- Add data for Mercedes ECUs- Add data for Peugeot 3008 I- Improve reading of frozen data- Improve scan for VAG vehicles (Volkswagen, Audi, Seat, Skoda)- Improve connection stability on Renault / Dacia",36.0,Major,27.0,add datum for Mercedes ecus add datum for Peugeot 3008 I improve reading of freeze datum improve scan for VAG vehicle Volkswagen Audi Seat Skoda improve connection stability on Renault Dacia,0.5969284778511472,0.5969284778511472
567,AutoZen-Car Dashboard&Launcher,1.73.0,6 Feb 2023,Certain minor bugs won't disturb your ZEN anymore,2.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
568,AutoZen-Car Dashboard&Launcher,1.72.0,4 Feb 2023,Certain minor bugs won't disturb your ZEN anymore,17.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
569,AutoZen-Car Dashboard&Launcher,1.71.0,18 Jan 2023,Certain minor bugs won't disturb your ZEN anymore,28.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
570,AutoZen-Car Dashboard&Launcher,1.70.2,21 Dec 2022,Certain minor bugs won't disturb your ZEN anymore,2.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
571,AutoZen-Car Dashboard&Launcher,1.70.1,19 Dec 2022,Certain minor bugs won't disturb your ZEN anymore,4.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
572,AutoZen-Car Dashboard&Launcher,1.70.0,15 Dec 2022,Certain minor bugs won't disturb your ZEN anymore,8.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
573,AutoZen-Car Dashboard&Launcher,1.69.0,7 Dec 2022,Certain minor bugs won't disturb your ZEN anymore,16.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
574,AutoZen-Car Dashboard&Launcher,1.68.0,21 Nov 2022,Certain minor bugs won't disturb your ZEN anymore,12.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
575,AutoZen-Car Dashboard&Launcher,1.67.1,9 Nov 2022,Certain minor bugs won't disturb your ZEN anymore,1.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
576,AutoZen-Car Dashboard&Launcher,1.67.0,8 Nov 2022,Certain minor bugs won't disturb your ZEN anymore,11.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
577,AutoZen-Car Dashboard&Launcher,1.66.0,28 Oct 2022,Certain minor bugs won't disturb your ZEN anymore,14.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
578,AutoZen-Car Dashboard&Launcher,1.65.2,14 Oct 2022,Certain minor bugs won't disturb your ZEN anymore,3.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
579,AutoZen-Car Dashboard&Launcher,1.65.1,11 Oct 2022,Certain minor bugs won't disturb your ZEN anymore,4.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
580,AutoZen-Car Dashboard&Launcher,1.65.0,7 Oct 2022,Certain minor bugs won't disturb your ZEN anymore,7.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
581,AutoZen-Car Dashboard&Launcher,1.64.0,30 Sept 2022,Certain minor bugs won't disturb your ZEN anymore,11.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
582,AutoZen-Car Dashboard&Launcher,1.63.0,19 Sept 2022,Certain minor bugs won't disturb your ZEN anymore,17.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
583,AutoZen-Car Dashboard&Launcher,1.62.0,2 Sept 2022,Certain minor bugs won't disturb your ZEN anymore,9.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
584,AutoZen-Car Dashboard&Launcher,1.61.0,24 Aug 2022,Certain minor bugs won't disturb your ZEN anymore,5.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
585,AutoZen-Car Dashboard&Launcher,1.60.0,19 Aug 2022,Certain minor bugs won't disturb your ZEN anymore,11.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
586,AutoZen-Car Dashboard&Launcher,1.59.1,8 Aug 2022,Certain minor bugs won't disturb your ZEN anymore,18.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
587,AutoZen-Car Dashboard&Launcher,1.58.0,21 Jul 2022,Certain minor bugs won't disturb your ZEN anymore,2.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
588,AutoZen-Car Dashboard&Launcher,1.57.2,19 Jul 2022,Certain minor bugs won't disturb your ZEN anymore,8.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
589,AutoZen-Car Dashboard&Launcher,1.57.1,11 Jul 2022,Certain minor bugs won't disturb your ZEN anymore,3.0,Patch,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
590,AutoZen-Car Dashboard&Launcher,1.57.0,8 Jul 2022,Certain minor bugs won't disturb your ZEN anymore,7.0,Minor,8.0,certain minor bug wont disturb you zen anymore,-2.220446049250313e-16,-2.220446049250313e-16
591,VIVID Car Launcher,2.49.0,22 Feb 2023,Everything under controlWe’ve been in the machine room the whole week and oiled our engines to make sure that everything runs smoothly,5.0,Minor,21.0,everything under controlWe have be in the machine room the whole week and oil we engine to make sure that everything run smoothly,0.8326992709398434,0.8203188736273583
592,VIVID Car Launcher,2.48.1,17 Feb 2023,"Surfing on happinessNothing to report this week, except that we’re surfing on a big wave of good mood! Our team is as motivated than ever to bring you the best new features. Stay tuned for more!",2.0,Patch,34.0,surf on happinessnothe to report this week except that we be surf on a big wave of good mood we team be as motivated than ever to bring you the good new feature stay tuned for more,-2.220446049250313e-16,0.8754726391705632
593,VIVID Car Launcher,2.48.0,15 Feb 2023,"Surfing on happinessNothing to report this week, except that we’re surfing on a big wave of good mood! Our team is as motivated than ever to bring you the best new features. Stay tuned for more!",5.0,Minor,34.0,surf on happinessnothe to report this week except that we be surf on a big wave of good mood we team be as motivated than ever to bring you the good new feature stay tuned for more,0.9063315327412313,0.8754726391705632
